emotion,sentiment,subjectivity,orientation,chapter,paragraph,sentence
-1,1,-1,-1,9,11,12
-1,0,-1,-1,9,11,12
3,-1,-1,-1,9,11,12
1,1,0,-1,9,11,12
0,1,0,-1,9,11,12
0,1,0,-1,9,11,12
-1,1,1,-1,9,11,12
-1,1,1,-1,9,11,12
-1,1,1,-1,9,11,12
-1,1,0,1,9,11,12
-1,0,-1,-1,9,11,12
3,-1,-1,-1,9,11,12
-1,1,0,1,9,11,12
-1,1,-1,-1,9,11,12
-1,1,-1,-1,9,11,12
-1,0,-1,-1,9,11,12
3,-1,-1,-1,9,11,12
1,1,0,-1,9,11,12
0,1,0,-1,9,11,13
-1,1,1,-1,9,11,13
-1,1,1,-1,9,11,13
-1,1,1,-1,9,11,13
-1,1,0,1,9,11,13
-1,0,-1,-1,9,11,13
-1,1,-1,-1,9,11,13
-1,1,-1,-1,9,11,13
-1,0,-1,-1,9,11,13
3,-1,-1,-1,9,11,13
1,1,0,-1,9,11,13
0,1,0,-1,9,11,13
-1,1,1,-1,9,11,14
-1,1,1,-1,9,11,14
-1,1,1,-1,9,11,14
-1,1,0,1,9,11,14
-1,0,-1,-1,9,11,14
3,-1,-1,-1,9,11,14
-1,1,-1,-1,9,11,14
-1,1,-1,-1,9,11,14
-1,0,-1,-1,9,11,14
3,-1,-1,-1,9,11,14
1,1,0,-1,9,11,14
0,1,0,-1,9,11,14
0,1,0,-1,9,11,14
-1,1,1,-1,9,11,14
-1,1,1,-1,9,11,14
-1,1,1,-1,9,11,14
-1,1,0,1,9,11,14
-1,0,-1,-1,9,11,14
3,-1,-1,-1,9,11,14
-1,1,0,1,9,11,14
-1,1,-1,-1,9,11,14
-1,1,-1,-1,9,11,14
-1,0,-1,-1,9,11,14
3,-1,-1,-1,9,11,14
1,1,0,-1,9,11,14
0,1,0,-1,9,11,14
0,1,0,-1,9,11,14
-1,1,1,-1,9,11,14
-1,1,1,-1,9,11,14
-1,1,1,-1,9,11,14
-1,1,0,1,9,11,14
-1,0,-1,-1,9,11,14
3,-1,-1,-1,9,11,14
1,1,0,-1,9,11,14
0,1,0,-1,9,11,14
-1,1,-1,-1,9,11,14
-1,1,-1,-1,9,11,14
-1,1,-1,-1,9,11,14
-1,0,-1,-1,9,11,14
3,-1,-1,-1,9,11,14
1,1,0,-1,9,11,14
0,1,0,-1,9,11,14
0,1,0,-1,9,11,14
-1,1,1,-1,9,11,14
-1,1,1,-1,9,11,14
-1,1,1,-1,9,11,14
-1,1,0,1,9,11,14
-1,0,-1,-1,9,11,14
3,-1,-1,-1,9,11,14
-1,1,-1,-1,9,11,14
-1,1,-1,-1,9,11,14
3,-1,-1,-1,9,11,15
1,1,0,-1,9,11,15
0,1,0,-1,9,11,15
0,1,0,-1,9,11,15
-1,1,1,-1,9,11,15
-1,1,1,-1,9,11,15
-1,1,1,-1,9,11,15
-1,1,0,1,9,11,15
-1,0,-1,-1,9,11,15
-1,1,-1,-1,9,11,15
-1,1,-1,-1,9,11,15
-1,0,-1,-1,9,11,15
3,-1,-1,-1,9,11,15
-1,1,-1,-1,9,11,15
0,1,0,-1,9,11,15
0,1,0,-1,9,11,15
-1,1,1,-1,9,11,15
-1,1,-1,-1,9,11,15
-1,1,1,-1,9,11,15
-1,1,0,1,9,11,15
-1,0,-1,-1,9,11,15
3,-1,-1,-1,9,11,15
-1,1,-1,-1,9,11,15
-1,1,-1,-1,9,11,15
-1,0,-1,-1,9,11,15
3,-1,-1,-1,9,11,15
1,1,0,-1,9,11,15
0,1,0,-1,9,11,15
0,1,0,-1,9,11,15
-1,1,1,-1,9,11,15
-1,1,1,-1,9,11,15
-1,1,1,-1,9,11,15
-1,1,0,1,9,11,15
-1,1,-1,-1,9,11,15
-1,1,-1,-1,9,11,15
-1,0,-1,-1,9,11,15
3,-1,-1,-1,9,11,15
1,1,0,-1,9,11,15
0,1,0,-1,9,11,16
-1,1,1,-1,9,11,16
-1,1,1,-1,9,11,16
-1,1,1,-1,9,11,16
-1,1,0,1,9,11,16
-1,0,-1,-1,9,11,16
-1,1,-1,-1,9,11,16
-1,1,-1,-1,9,11,16
-1,0,-1,-1,9,11,16
3,-1,-1,-1,9,11,16
1,1,0,-1,9,11,16
0,1,0,-1,9,11,16
0,1,0,-1,9,11,16
-1,1,1,-1,9,11,16
-1,1,1,-1,9,11,16
-1,1,1,-1,9,11,16
-1,1,0,1,9,11,16
-1,0,-1,-1,9,11,16
-1,1,-1,-1,9,11,16
-1,1,-1,-1,9,11,16
-1,0,-1,-1,9,11,16
3,-1,-1,-1,9,11,16
1,1,0,-1,9,11,16
0,1,0,-1,9,11,16
-1,1,1,-1,9,11,17
-1,1,1,-1,9,11,17
-1,1,1,-1,9,11,17
-1,1,0,1,9,11,17
-1,1,-1,-1,9,11,17
-1,1,-1,-1,9,11,17
-1,0,-1,-1,9,11,17
3,-1,-1,-1,9,11,17
1,1,0,-1,9,11,17
-1,0,-1,-1,9,11,17
0,1,0,-1,9,11,17
-1,1,1,-1,9,11,17
-1,1,1,-1,9,11,17
-1,1,1,-1,9,11,17
-1,1,0,1,9,11,17
-1,0,-1,-1,9,11,17
3,-1,-1,-1,9,11,17
-1,1,0,1,9,11,17
-1,1,-1,-1,9,11,18
-1,0,-1,-1,9,11,18
3,-1,-1,-1,9,11,18
1,1,0,-1,9,11,18
0,1,0,-1,9,11,18
0,1,0,-1,9,11,18
-1,1,1,-1,9,11,18
-1,1,1,-1,9,11,18
-1,1,1,-1,9,11,18
-1,1,0,1,9,11,18
-1,0,-1,-1,9,11,18
-1,1,-1,-1,9,11,19
-1,0,-1,-1,9,11,19
3,-1,-1,-1,9,11,19
1,1,0,-1,9,11,19
0,1,0,-1,9,11,19
0,1,0,-1,9,11,19
-1,1,1,-1,9,11,19
-1,1,1,-1,9,11,19
-1,1,1,-1,9,11,19
1,1,0,-1,9,11,19
-1,0,-1,-1,9,11,19
3,-1,-1,-1,9,11,19
-1,1,0,1,9,11,19
-1,1,-1,-1,9,11,19
-1,1,-1,-1,9,11,19
-1,0,-1,-1,9,11,19
3,-1,-1,-1,9,11,19
1,1,0,-1,9,11,19
0,1,0,-1,9,11,19
0,1,0,-1,9,11,19
-1,1,1,-1,9,11,19
-1,1,1,-1,9,11,19
-1,1,1,-1,9,11,19
-1,1,0,1,9,11,19
-1,0,-1,-1,9,11,19
3,-1,-1,-1,9,11,19
-1,1,0,1,9,11,19
1,1,-1,-1,9,11,19
-1,1,-1,-1,9,11,19
-1,1,-1,-1,9,11,19
-1,1,-1,-1,9,12,0
-1,1,-1,-1,9,12,0
-1,0,-1,-1,9,12,0
3,-1,-1,-1,9,12,0
1,1,0,-1,9,12,0
0,1,0,-1,9,12,0
0,1,0,-1,9,12,0
-1,1,1,-1,9,12,0
-1,1,1,-1,9,12,0
-1,1,1,-1,9,12,0
-1,1,0,1,9,12,0
-1,0,-1,-1,9,12,0
-1,1,-1,-1,9,12,0
-1,1,-1,-1,9,12,0
-1,0,-1,-1,9,12,0
3,-1,-1,-1,9,12,0
1,1,0,-1,9,12,0
0,1,0,-1,9,12,0
0,1,0,-1,9,12,0
-1,1,1,-1,9,12,0
-1,1,1,-1,9,12,0
-1,1,1,-1,9,12,0
-1,1,0,1,9,12,0
-1,0,-1,-1,9,12,0
3,-1,-1,-1,9,12,0
-1,1,-1,-1,9,12,0
-1,1,-1,-1,9,12,0
-1,0,-1,-1,9,12,0
3,-1,-1,-1,9,12,0
1,1,0,-1,9,12,0
0,1,0,-1,9,12,0
0,1,0,-1,9,12,0
-1,1,1,-1,9,12,0
-1,1,1,-1,9,12,0
-1,1,1,-1,9,12,0
-1,1,0,1,9,12,0
-1,1,-1,-1,9,12,1
-1,1,-1,-1,9,12,1
3,-1,-1,-1,9,12,2
1,1,0,-1,9,12,2
0,1,0,-1,9,12,2
0,1,0,-1,9,12,2
-1,1,1,-1,9,12,2
-1,1,1,-1,9,12,2
-1,1,1,-1,9,12,2
-1,1,0,1,9,12,2
-1,0,-1,-1,9,12,2
3,-1,-1,-1,9,12,2
-1,1,0,1,9,12,2
-1,1,-1,-1,9,12,2
-1,1,-1,-1,9,12,2
-1,0,-1,-1,9,12,2
3,-1,-1,-1,9,12,2
1,1,0,-1,9,12,2
0,1,0,-1,9,12,2
0,1,0,-1,9,12,2
-1,1,1,-1,9,12,2
-1,1,1,-1,9,12,2
-1,1,1,-1,9,12,2
-1,1,0,1,9,12,2
-1,0,-1,-1,9,12,2
3,-1,-1,-1,9,12,2
-1,1,0,1,9,12,2
-1,1,-1,-1,9,12,2
-1,1,-1,-1,9,12,2
-1,0,-1,-1,9,12,2
3,-1,-1,-1,9,12,2
1,1,0,-1,9,12,2
0,1,0,-1,9,12,2
0,1,0,-1,9,12,2
-1,1,1,-1,9,12,2
-1,1,1,-1,9,12,2
-1,1,1,-1,9,12,2
-1,1,0,1,9,12,2
-1,0,-1,-1,9,12,2
3,-1,-1,-1,9,12,2
-1,1,0,1,9,12,2
-1,1,-1,-1,9,12,2
-1,1,-1,-1,9,12,2
-1,0,-1,-1,9,12,2
3,-1,-1,-1,9,12,2
1,1,0,-1,9,12,2
0,1,0,-1,9,12,2
0,1,0,-1,9,12,2
-1,1,1,-1,9,12,3
-1,1,1,-1,9,12,3
-1,1,0,1,9,12,3
-1,0,-1,-1,9,12,3
-1,1,-1,-1,9,12,3
-1,1,-1,-1,9,12,3
-1,0,-1,-1,9,12,3
3,-1,-1,-1,9,12,3
1,1,0,-1,9,12,3
0,1,0,-1,9,12,3
0,1,0,-1,9,12,3
-1,1,1,-1,9,12,3
-1,1,1,-1,9,12,3
-1,1,1,-1,9,12,3
-1,1,0,1,9,12,3
-1,1,-1,-1,9,12,4
-1,0,-1,-1,9,12,4
3,-1,-1,-1,9,12,4
1,1,0,-1,9,12,4
0,1,0,-1,9,12,4
0,1,0,-1,9,12,4
-1,1,1,-1,9,12,4
-1,1,1,-1,9,12,4
-1,1,1,-1,9,12,4
-1,1,0,1,9,12,4
-1,0,-1,-1,9,12,4
3,-1,-1,-1,9,12,4
-1,1,0,1,9,12,4
-1,1,-1,-1,9,12,5
-1,0,-1,-1,9,12,5
3,-1,-1,-1,9,12,5
1,1,0,-1,9,12,5
0,1,0,-1,9,12,5
-1,1,1,-1,9,12,6
-1,1,1,-1,9,12,6
-1,1,1,-1,9,12,6
-1,1,0,1,9,12,6
-1,0,-1,-1,9,12,6
-1,1,-1,-1,9,12,6
-1,1,-1,-1,9,12,6
-1,0,-1,-1,9,12,6
3,-1,-1,-1,9,12,6
0,1,0,-1,9,12,7
0,1,0,-1,9,12,7
-1,1,1,-1,9,12,7
-1,1,1,-1,9,12,7
-1,1,1,-1,9,12,7
-1,1,0,1,9,12,7
-1,0,-1,-1,9,12,7
3,-1,-1,-1,9,12,7
-1,1,-1,-1,9,12,7
-1,1,-1,-1,9,12,7
-1,1,-1,-1,9,12,7
-1,0,-1,-1,9,12,7
3,-1,-1,-1,9,12,7
1,1,0,-1,9,12,7
0,1,0,-1,9,12,7
0,1,0,-1,9,12,7
-1,1,1,-1,9,12,7
-1,1,1,-1,9,12,7
-1,1,0,1,9,12,8
-1,0,-1,-1,9,12,8
1,1,0,-1,9,12,8
-1,1,0,1,9,12,8
-1,1,-1,-1,9,12,8
-1,1,-1,-1,9,12,8
-1,0,-1,-1,9,12,8
3,-1,-1,-1,9,12,8
1,1,0,-1,9,12,8
0,1,0,-1,9,12,8
0,1,0,-1,9,12,8
-1,1,1,-1,9,12,8
-1,1,1,-1,9,12,8
-1,1,1,-1,9,12,8
-1,1,0,1,9,12,8
-1,0,-1,-1,9,12,8
3,-1,-1,-1,9,12,8
-1,1,0,1,9,12,8
-1,1,-1,-1,9,12,8
-1,1,-1,-1,9,12,8
-1,0,-1,-1,9,12,8
3,-1,-1,-1,9,12,8
1,1,0,-1,9,12,8
0,1,0,-1,9,12,8
0,1,0,-1,9,12,8
-1,1,1,-1,9,12,8
1,1,0,-1,9,12,8
-1,1,1,-1,9,12,8
-1,1,0,1,9,12,8
3,-1,-1,-1,9,12,9
-1,1,-1,-1,9,12,9
-1,1,-1,-1,9,12,9
-1,0,-1,-1,9,12,9
3,-1,-1,-1,9,12,9
1,1,0,-1,9,12,9
0,1,0,-1,9,12,9
0,1,0,-1,9,12,9
-1,1,1,-1,9,12,9
-1,1,-1,-1,9,13,0
-1,1,-1,-1,9,13,0
-1,0,-1,-1,9,13,0
3,-1,-1,-1,9,13,0
1,1,0,-1,9,13,0
0,1,0,-1,9,13,0
0,1,0,-1,9,13,0
-1,1,1,-1,9,13,0
-1,1,1,-1,9,13,0
-1,1,1,-1,9,13,0
-1,1,0,1,9,13,0
-1,1,-1,-1,9,13,0
-1,1,-1,-1,9,13,0
-1,0,-1,-1,9,13,0
3,-1,-1,-1,9,13,0
1,1,0,-1,9,13,0
0,1,0,-1,9,13,0
0,1,0,-1,9,13,0
-1,1,1,-1,9,13,0
-1,1,-1,-1,9,13,0
-1,1,1,-1,9,13,0
-1,1,-1,-1,9,13,1
3,-1,-1,-1,9,13,1
-1,1,-1,-1,9,13,1
-1,1,-1,-1,9,13,1
-1,0,-1,-1,9,13,1
3,-1,-1,-1,9,13,1
1,1,0,-1,9,13,1
0,1,0,-1,9,13,1
0,1,0,-1,9,13,1
-1,1,1,-1,9,13,1
-1,1,1,-1,9,13,1
-1,1,1,-1,9,13,1
-1,1,0,1,9,13,1
-1,0,-1,-1,9,13,1
-1,1,-1,-1,9,13,1
-1,1,-1,-1,9,13,1
-1,0,-1,-1,9,13,1
3,-1,-1,-1,9,13,1
1,1,0,-1,9,13,1
-1,1,-1,-1,9,13,1
0,1,0,-1,9,13,1
-1,1,1,-1,9,13,1
-1,1,1,-1,9,13,1
-1,1,1,-1,9,13,1
-1,1,0,1,9,13,1
-1,1,-1,-1,9,13,2
-1,1,-1,-1,9,13,2
-1,0,-1,-1,9,13,2
3,-1,-1,-1,9,13,2
1,1,0,-1,9,13,2
0,1,0,-1,9,13,2
0,1,0,-1,9,13,2
-1,1,1,-1,9,13,2
-1,1,1,-1,9,13,2
-1,1,1,-1,9,13,2
-1,1,-1,-1,9,13,2
-1,0,-1,-1,9,13,2
3,-1,-1,-1,9,13,2
-1,1,0,1,9,13,2
1,1,-1,-1,9,13,2
-1,1,-1,-1,9,13,2
-1,1,-1,-1,9,13,2
3,-1,-1,-1,9,13,3
1,1,0,-1,9,13,3
-1,1,-1,-1,9,13,3
0,1,0,-1,9,13,3
-1,1,1,-1,9,13,3
-1,1,1,-1,9,13,3
-1,1,1,-1,9,13,3
-1,1,0,1,9,13,3
-1,0,-1,-1,9,13,3
3,-1,-1,-1,9,13,3
-1,1,0,1,9,13,3
-1,1,-1,-1,9,13,4
-1,0,-1,-1,9,13,4
3,-1,-1,-1,9,13,4
1,1,0,-1,9,13,4
0,1,0,-1,9,13,4
0,1,0,-1,9,13,4
-1,1,1,-1,9,13,4
-1,1,1,-1,9,13,4
-1,1,1,-1,9,13,4
-1,1,0,1,9,13,4
-1,0,-1,-1,9,13,4
-1,0,-1,-1,9,13,4
-1,1,0,1,9,13,4
-1,1,-1,-1,9,13,4
-1,1,-1,-1,9,13,4
-1,0,-1,-1,9,13,4
3,-1,-1,-1,9,13,4
1,1,0,-1,9,13,4
0,1,0,-1,9,13,4
0,1,0,-1,9,13,4
-1,1,1,-1,9,13,4
-1,1,1,-1,9,13,4
-1,1,1,-1,9,13,4
-1,1,0,1,9,13,4
3,-1,-1,-1,9,13,5
-1,1,0,1,9,13,5
-1,1,-1,-1,9,13,5
-1,1,-1,-1,9,13,5
-1,0,-1,-1,9,13,5
3,-1,-1,-1,9,13,5
1,1,0,-1,9,13,5
0,1,0,-1,9,13,5
0,1,0,-1,9,13,5
-1,1,1,-1,9,13,5
-1,1,1,-1,9,13,5
-1,1,1,-1,9,13,5
-1,1,0,1,9,13,5
-1,1,-1,-1,9,13,6
-1,0,-1,-1,9,13,6
3,-1,-1,-1,9,13,6
1,1,0,-1,9,13,6
0,1,0,-1,9,13,6
0,1,0,-1,9,13,6
-1,1,1,-1,9,13,6
-1,1,1,-1,9,13,7
-1,1,1,-1,9,13,7
-1,0,-1,-1,9,13,7
3,-1,-1,-1,9,13,7
-1,1,-1,-1,9,13,7
-1,1,-1,-1,9,13,7
-1,0,-1,-1,9,13,7
3,-1,-1,-1,9,13,7
1,1,0,-1,9,13,7
0,1,0,-1,9,13,7
0,1,0,-1,9,13,7
-1,1,1,-1,9,13,7
-1,1,1,-1,9,13,7
-1,1,1,-1,9,13,7
-1,0,-1,-1,9,13,8
3,-1,-1,-1,9,13,8
-1,1,0,1,9,13,8
-1,1,-1,-1,9,13,8
-1,1,-1,-1,9,13,8
-1,0,-1,-1,9,13,8
3,-1,-1,-1,9,13,8
1,1,0,-1,9,13,8
0,1,0,-1,9,13,8
0,1,0,-1,9,13,8
-1,1,1,-1,9,13,8
0,1,0,-1,9,13,8
-1,1,1,-1,9,13,8
-1,1,-1,-1,9,13,9
-1,1,-1,-1,9,13,9
-1,0,-1,-1,9,13,9
3,-1,-1,-1,9,13,9
1,1,0,-1,9,13,9
0,1,0,-1,9,13,9
0,1,0,-1,9,13,9
-1,1,1,-1,9,13,9
-1,1,1,-1,9,13,9
-1,1,1,-1,9,13,9
-1,0,-1,-1,9,13,10
-1,1,-1,-1,9,13,10
-1,1,-1,-1,9,13,10
-1,0,-1,-1,9,13,10
3,-1,-1,-1,9,13,10
1,1,0,-1,9,13,10
0,1,0,-1,9,13,10
0,1,0,-1,9,13,10
1,1,0,-1,9,13,10
3,-1,-1,-1,9,13,10
-1,1,1,-1,9,13,10
-1,1,0,1,9,13,10
3,-1,-1,-1,9,13,11
-1,1,-1,-1,9,13,11
-1,1,-1,-1,9,13,11
-1,0,-1,-1,9,13,11
3,-1,-1,-1,9,13,11
1,1,0,-1,9,13,11
0,1,0,-1,9,13,11
0,1,0,-1,9,13,11
-1,1,1,-1,9,13,11
-1,1,1,-1,9,13,11
-1,1,1,-1,9,13,11
-1,1,0,1,9,13,11
-1,1,-1,-1,9,13,11
-1,1,-1,-1,9,13,11
-1,0,-1,-1,9,13,11
3,-1,-1,-1,9,13,11
1,1,0,-1,9,13,11
0,1,0,-1,9,13,11
0,1,0,-1,9,13,11
-1,1,1,-1,9,13,11
-1,1,1,-1,9,13,11
-1,1,1,-1,9,13,11
-1,1,0,1,9,13,11
-1,1,-1,-1,9,13,11
-1,1,-1,-1,9,13,11
-1,0,-1,-1,9,13,11
1,1,0,-1,9,13,12
0,1,0,-1,9,13,12
0,1,0,-1,9,13,12
-1,1,1,-1,9,13,12
-1,1,1,-1,9,13,12
-1,1,1,-1,9,13,12
-1,1,0,1,9,13,12
-1,0,-1,-1,9,13,12
3,-1,-1,-1,9,13,12
-1,1,-1,-1,9,13,12
-1,1,-1,-1,9,13,12
-1,0,-1,-1,9,13,12
3,-1,-1,-1,9,13,12
1,1,0,-1,9,13,12
0,1,0,-1,9,13,12
0,1,0,-1,9,13,12
-1,1,1,-1,9,13,12
-1,1,1,-1,9,13,12
-1,1,1,-1,9,13,12
-1,1,0,1,9,13,12
-1,1,-1,-1,9,13,12
-1,1,-1,-1,9,13,12
-1,0,-1,-1,9,13,12
1,1,0,-1,9,13,13
0,1,0,-1,9,13,13
0,1,0,-1,9,13,13
-1,1,1,-1,9,13,13
-1,1,1,-1,9,13,13
-1,1,1,-1,9,13,13
-1,0,-1,-1,9,13,14
3,-1,-1,-1,9,13,14
-1,1,-1,-1,9,13,14
-1,1,-1,-1,9,13,14
-1,0,-1,-1,9,13,14
3,-1,-1,-1,9,13,14
1,1,0,-1,9,13,14
0,1,0,-1,9,13,14
0,1,0,-1,9,13,14
-1,1,1,-1,9,13,14
-1,1,1,-1,9,13,14
-1,1,1,-1,9,13,14
-1,1,0,1,9,13,14
-1,1,-1,-1,9,13,14
-1,1,-1,-1,9,13,14
-1,0,-1,-1,9,13,14
3,-1,-1,-1,9,13,14
1,1,0,-1,9,13,14
0,1,0,-1,9,13,14
0,1,0,-1,9,13,14
-1,1,1,-1,9,13,14
-1,1,1,-1,9,13,14
-1,1,-1,-1,9,13,14
-1,1,0,1,9,13,14
-1,1,-1,-1,9,13,14
-1,1,-1,-1,9,13,14
-1,0,-1,-1,9,13,14
3,-1,-1,-1,9,13,14
1,1,0,-1,9,13,14
0,1,0,-1,9,13,14
0,1,0,-1,9,13,14
-1,1,1,-1,9,13,14
-1,1,1,-1,9,13,14
-1,1,-1,-1,9,14,0
-1,1,-1,-1,9,14,0
-1,0,-1,-1,9,14,0
3,-1,-1,-1,9,14,0
1,1,0,-1,9,14,0
0,1,0,-1,9,14,0
0,1,0,-1,9,14,0
-1,1,1,-1,9,14,0
-1,1,1,-1,9,14,0
-1,1,1,-1,9,14,0
-1,1,0,1,9,14,0
-1,1,-1,-1,9,14,0
-1,1,-1,-1,9,14,0
-1,0,-1,-1,9,14,0
3,-1,-1,-1,9,14,0
1,1,0,-1,9,14,0
0,1,0,-1,9,14,0
0,1,0,-1,9,14,0
-1,1,1,-1,9,14,0
-1,1,1,-1,9,14,0
-1,1,1,-1,9,14,0
-1,1,0,1,9,14,0
0,1,0,-1,9,14,0
3,-1,-1,-1,9,14,0
-1,1,-1,-1,9,14,0
-1,1,-1,-1,9,14,0
-1,0,-1,-1,9,14,0
3,-1,-1,-1,9,14,0
-1,1,-1,-1,9,14,0
0,1,0,-1,9,14,0
0,1,0,-1,9,14,0
-1,1,1,-1,9,14,0
-1,1,-1,-1,9,14,0
-1,1,1,-1,9,14,0
-1,1,0,1,9,14,0
-1,0,-1,-1,9,14,0
3,-1,-1,-1,9,14,0
-1,1,-1,-1,9,14,0
-1,1,-1,-1,9,14,0
-1,0,-1,-1,9,14,0
3,-1,-1,-1,9,14,0
1,1,0,-1,9,14,0
0,1,0,-1,9,14,0
0,1,0,-1,9,14,0
-1,1,1,-1,9,14,0
-1,1,1,-1,9,14,0
-1,1,1,-1,9,14,0
-1,1,-1,-1,9,14,0
-1,1,-1,-1,9,14,0
-1,0,-1,-1,9,14,0
3,-1,-1,-1,9,14,0
1,1,0,-1,9,14,0
0,1,0,-1,9,14,0
0,1,0,-1,9,14,0
-1,1,1,-1,9,14,0
-1,1,1,-1,9,14,0
-1,1,1,-1,9,14,0
-1,1,0,1,9,14,0
-1,1,-1,-1,9,14,0
-1,1,-1,-1,9,14,0
-1,0,-1,-1,9,14,0
3,-1,-1,-1,9,14,0
1,1,0,-1,9,14,0
0,1,0,-1,9,14,0
0,1,0,-1,9,14,0
-1,1,1,-1,9,14,0
-1,1,1,-1,9,14,0
-1,1,1,-1,9,14,0
3,-1,-1,-1,9,14,1
3,-1,-1,-1,9,14,1
-1,1,-1,-1,9,14,1
-1,1,-1,-1,9,14,1
-1,0,-1,-1,9,14,1
3,-1,-1,-1,9,14,1
1,1,0,-1,9,14,1
0,1,0,-1,9,14,1
0,1,0,-1,9,14,1
-1,1,1,-1,9,14,1
-1,1,1,-1,9,14,1
-1,1,1,-1,9,14,1
-1,1,0,1,9,14,1
-1,0,-1,-1,9,14,1
-1,1,-1,-1,9,14,1
-1,1,-1,-1,9,14,1
-1,0,-1,-1,9,14,1
3,-1,-1,-1,9,14,1
1,1,0,-1,9,14,1
0,1,0,-1,9,14,1
0,1,0,-1,9,14,1
-1,1,1,-1,9,14,1
-1,1,1,-1,9,14,1
-1,1,1,-1,9,14,1
-1,1,0,1,9,14,1
-1,0,-1,-1,9,14,1
-1,1,-1,-1,9,14,1
-1,1,-1,-1,9,14,1
-1,0,-1,-1,9,14,1
3,-1,-1,-1,9,14,1
0,1,0,-1,9,14,2
0,1,0,-1,9,14,2
-1,1,1,-1,9,14,2
-1,1,1,-1,9,14,2
-1,1,1,-1,9,14,2
-1,1,0,1,9,14,2
-1,0,-1,-1,9,14,2
-1,1,-1,-1,9,14,2
-1,1,-1,-1,9,14,2
-1,0,-1,-1,9,14,2
1,1,0,-1,9,14,3
0,1,0,-1,9,14,3
1,1,0,-1,9,14,3
-1,1,1,-1,9,14,3
-1,1,-1,-1,9,14,3
1,1,0,-1,9,14,3
-1,1,0,1,9,14,3
-1,0,-1,-1,9,14,3
3,-1,-1,-1,9,14,3
-1,1,-1,-1,9,14,4
-1,1,-1,-1,9,14,4
-1,0,-1,-1,9,14,4
3,-1,-1,-1,9,14,4
1,1,0,-1,9,14,4
0,1,0,-1,9,14,4
0,1,0,-1,9,14,4
-1,1,1,-1,9,14,4
-1,1,1,-1,9,14,4
-1,1,1,-1,9,14,4
-1,1,0,1,9,14,4
-1,1,-1,-1,9,14,4
3,-1,-1,-1,9,14,4
-1,1,-1,-1,9,14,4
-1,1,-1,-1,9,14,4
-1,0,-1,-1,9,14,4
3,-1,-1,-1,9,14,4
1,1,0,-1,9,14,4
0,1,0,-1,9,14,4
0,1,0,-1,9,14,4
-1,1,1,-1,9,14,4
-1,1,1,-1,9,14,4
-1,1,1,-1,9,14,4
-1,1,0,1,9,14,4
-1,1,-1,-1,9,15,0
-1,1,-1,-1,9,15,0
-1,0,-1,-1,9,15,0
3,-1,-1,-1,9,15,0
1,1,0,-1,9,15,0
0,1,0,-1,9,15,0
0,1,0,-1,9,15,0
-1,1,1,-1,9,15,0
-1,1,1,-1,9,15,0
-1,1,1,-1,9,15,0
-1,1,0,1,9,15,0
-1,0,-1,-1,9,15,0
3,-1,-1,-1,9,15,0
-1,1,0,1,9,15,0
-1,1,-1,-1,9,15,0
-1,1,-1,-1,9,15,0
-1,0,-1,-1,9,15,0
3,-1,-1,-1,9,15,0
1,1,0,-1,9,15,0
0,1,0,-1,9,15,0
0,1,0,-1,9,15,0
-1,1,1,-1,9,15,0
-1,1,1,-1,9,15,0
-1,1,1,-1,9,15,0
-1,1,0,1,9,15,0
-1,1,1,-1,9,15,0
-1,1,-1,-1,9,15,0
-1,1,-1,-1,9,15,0
-1,0,-1,-1,9,15,0
3,-1,-1,-1,9,15,0
1,1,0,-1,9,15,0
0,1,0,-1,9,15,0
0,1,0,-1,9,15,0
-1,1,1,-1,9,15,0
-1,1,1,-1,9,15,0
-1,1,1,-1,9,15,0
-1,1,0,1,9,15,0
-1,0,-1,-1,9,15,0
3,-1,-1,-1,9,15,0
-1,1,0,1,9,15,0
-1,1,-1,-1,9,15,0
-1,1,-1,-1,9,15,0
-1,0,-1,-1,9,15,0
3,-1,-1,-1,9,15,0
1,1,0,-1,9,15,0
0,1,0,-1,9,15,0
0,1,0,-1,9,15,0
-1,1,1,-1,9,15,0
-1,1,1,-1,9,15,0
-1,1,1,-1,9,15,0
-1,0,-1,-1,9,15,0
-1,0,-1,-1,9,15,0
3,-1,-1,-1,9,15,0
-1,1,-1,-1,9,15,0
-1,1,-1,-1,9,15,0
-1,0,-1,-1,9,15,0
3,-1,-1,-1,9,15,0
1,1,0,-1,9,15,0
0,1,0,-1,9,15,0
0,1,0,-1,9,15,0
-1,1,1,-1,9,15,0
-1,1,1,-1,9,15,0
-1,1,1,-1,9,15,0
-1,1,0,1,9,15,0
-1,0,-1,-1,9,15,0
3,-1,-1,-1,9,15,0
-1,1,-1,-1,9,15,0
-1,1,-1,-1,9,15,0
-1,0,-1,-1,9,15,0
3,-1,-1,-1,9,15,0
1,1,0,-1,9,15,0
0,1,0,-1,9,15,0
0,1,0,-1,9,15,0
-1,1,1,-1,9,15,0
-1,1,1,-1,9,15,0
-1,1,1,-1,9,15,0
-1,1,0,1,9,15,0
-1,0,-1,-1,9,15,0
3,-1,-1,-1,9,15,0
-1,1,0,1,9,15,0
-1,1,-1,-1,9,15,0
-1,1,-1,-1,9,15,0
-1,1,-1,-1,9,15,0
-1,0,-1,-1,9,15,0
3,-1,-1,-1,9,15,0
1,1,0,-1,9,15,0
0,1,0,-1,9,15,0
